date,ticker,open,high,low,close,volume
2022-05-09,MSFT,407.66,405.68,395.21,400.01,16762809
2022-05-10,MSFT,400.27,406.15,400.06,402.47,31125650
2022-05-11,MSFT,401.76,406.58,400.52,404.21,33412386
2022-05-12,MSFT,401.41,414.92,406.34,410.61,29217332
2022-05-13,MSFT,412.3,418.91,414.56,416.27,18482703
2022-05-16,MSFT,418.6,417.58,413.04,415.8,18163204
2022-05-17,MSFT,414.47,416.27,410.28,412.96,25739707
2022-05-18,MSFT,411.48,417.35,406.23,413.22,25685564
2022-05-19,MSFT,415.64,418.47,413.24,415.84,21137435
2022-05-20,MSFT,414.58,421.8,413.85,419.26,36831996
2022-05-23,MSFT,422.79,423.68,418.21,421.51,22168012
2022-05-24,MSFT,421.29,423.25,419.36,421.15,14164879
2022-05-25,MSFT,420.38,434.1,422.97,428.07,23374808
2022-05-26,MSFT,428.16,426.13,421.32,423.8,28874470
2022-05-27,MSFT,423.02,444.8,435.74,440.93,27700879
2022-05-30,MSFT,443.28,450.61,443.0,446.53,27636644
2022-05-31,MSFT,448.4,442.99,431.87,438.93,39137165
2022-06-01,MSFT,441.19,443.97,436.15,440.47,17893520
2022-06-02,MSFT,440.86,454.27,437.6,446.13,22015864
2022-06-03,MSFT,445.17,446.34,441.34,443.94,39741343
2022-06-06,MSFT,443.92,440.91,425.99,433.87,13855341
2022-06-07,MSFT,432.99,429.58,423.49,427.08,24600517
2022-06-08,MSFT,430.04,432.33,428.86,430.99,36145489
2022-06-09,MSFT,433.03,424.83,413.68,419.49,35984226
2022-06-10,MSFT,419.31,413.12,407.32,410.27,30475123
2022-06-13,MSFT,408.47,418.25,411.44,414.0,30707521
2022-06-14,MSFT,417.01,420.43,406.89,412.79,18293922
2022-06-15,MSFT,413.06,413.3,404.83,408.53,37744091
2022-06-16,MSFT,408.28,411.15,399.52,405.6,17441585
2022-06-17,MSFT,408.57,402.98,389.69,396.55,17756504
2022-06-20,MSFT,395.59,402.79,395.89,399.82,28085068
2022-06-21,MSFT,399.22,396.13,393.69,395.01,21562840
2022-06-22,MSFT,394.58,397.75,386.52,391.92,26599298
2022-06-23,MSFT,389.48,396.47,392.04,394.3,28448799
2022-06-24,MSFT,394.89,395.68,390.25,392.94,42619365
2022-06-27,MSFT,391.53,390.99,386.83,388.84,28474051
2022-06-28,MSFT,387.79,379.9,374.12,377.06,20765968
2022-06-29,MSFT,375.81,382.52,377.11,379.48,30625169
2022-06-30,MSFT,378.42,383.32,377.26,380.17,19479245
2022-07-01,MSFT,378.67,381.34,373.31,377.31,32878616
2022-07-04,MSFT,377.75,377.61,365.32,371.42,25489438
2022-07-05,MSFT,371.14,375.4,364.37,371.71,28192020
2022-07-06,MSFT,371.79,377.37,372.47,374.75,14653506
2022-07-07,MSFT,378.92,376.9,373.72,375.55,12726063
2022-07-08,MSFT,375.28,388.82,382.94,385.59,15933894
2022-07-11,MSFT,386.7,392.45,387.46,390.13,42207886
2022-07-12,MSFT,391.45,391.86,385.18,389.7,17715312
2022-07-13,MSFT,389.58,398.1,391.36,394.49,31142354
2022-07-14,MSFT,395.0,398.78,389.06,395.03,20620866
2022-07-15,MSFT,395.06,398.57,393.12,395.54,23263062
2022-07-18,MSFT,395.92,409.02,400.5,403.94,24666837
2022-07-19,MSFT,402.82,401.5,392.05,398.5,40935978
2022-07-20,MSFT,397.57,404.32,391.31,398.88,29791630
2022-07-21,MSFT,398.91,409.05,402.36,406.67,28061141
2022-07-22,MSFT,402.88,416.08,405.15,408.89,36887965
2022-07-25,MSFT,411.78,410.34,401.58,406.76,20674824
2022-07-26,MSFT,410.91,399.1,392.68,396.21,34445512
2022-07-27,MSFT,396.53,386.77,377.6,382.52,32761911
2022-07-28,MSFT,383.72,400.47,391.0,395.47,32650025
2022-07-29,MSFT,397.49,401.52,394.74,397.63,23863994
2022-08-01,MSFT,395.14,397.41,391.91,394.22,21926179
2022-08-02,MSFT,395.95,400.95,392.71,396.63,19258041
2022-08-03,MSFT,395.83,395.88,384.4,390.98,19623368
2022-08-04,MSFT,395.22,390.91,388.26,389.18,18987329
2022-08-05,MSFT,388.83,387.06,380.93,383.68,27908467
2022-08-08,MSFT,385.33,377.25,373.13,375.46,23344815
2022-08-09,MSFT,375.14,366.24,359.02,363.43,28454203
2022-08-10,MSFT,367.2,357.5,350.9,354.61,28940454
2022-08-11,MSFT,353.75,365.43,358.36,360.57,18191400
2022-08-12,MSFT,362.56,359.74,350.83,355.22,18028345
2022-08-15,MSFT,356.27,360.62,356.26,358.44,23342546
2022-08-16,MSFT,359.12,366.94,360.99,364.09,19813026
2022-08-17,MSFT,364.49,369.84,359.54,364.4,19196964
2022-08-18,MSFT,363.26,364.67,361.03,362.91,41578446
2022-08-19,MSFT,358.47,368.4,358.79,363.88,15781989
2022-08-22,MSFT,365.73,366.68,356.84,361.72,45869258
2022-08-23,MSFT,360.88,373.01,363.25,368.86,27263225
2022-08-24,MSFT,370.9,382.87,377.36,380.15,33607434
2022-08-25,MSFT,380.78,392.12,385.49,389.16,32439462
2022-08-26,MSFT,391.36,377.41,374.85,376.41,30083100
2022-08-29,MSFT,377.84,380.39,368.59,374.05,41158289
2022-08-30,MSFT,369.7,379.5,370.01,374.3,18068151
2022-08-31,MSFT,375.38,383.21,373.21,377.26,23854247
2022-09-01,MSFT,376.65,370.8,363.8,367.35,19356373
2022-09-02,MSFT,369.37,360.72,354.54,357.61,15030056
2022-09-05,MSFT,358.61,370.76,362.41,365.27,20501611
2022-09-06,MSFT,366.31,367.69,355.84,362.28,43844099
2022-09-07,MSFT,361.81,356.53,352.15,354.1,23732272
2022-09-08,MSFT,352.57,355.62,344.81,348.2,45328253
2022-09-09,MSFT,347.49,356.85,344.84,350.56,46741105
2022-09-12,MSFT,347.58,353.67,341.54,346.25,61400313
2022-09-13,MSFT,345.28,352.94,341.47,347.78,44279584
2022-09-14,MSFT,345.37,345.19,339.23,342.66,50719750
2022-09-15,MSFT,340.33,338.38,328.97,333.57,27561671
2022-09-16,MSFT,333.75,343.65,339.41,341.34,26772474
2022-09-19,MSFT,342.2,346.73,337.79,343.69,27312040
2022-09-20,MSFT,343.64,343.75,339.89,342.09,25000466
2022-09-21,MSFT,341.28,343.38,333.24,339.49,26148053
2022-09-22,MSFT,337.97,350.65,345.91,347.62,31328574
2022-09-23,MSFT,347.1,352.69,348.37,351.08,21739490
2022-09-26,MSFT,349.72,359.13,355.76,357.69,16536805
2022-09-27,MSFT,357.58,359.07,350.94,354.63,27881446
2022-09-28,MSFT,352.08,356.56,352.07,355.12,20308395
2022-09-29,MSFT,356.3,360.66,355.01,357.59,20949059
2022-09-30,MSFT,356.63,356.8,351.92,354.71,23951952
2022-10-03,MSFT,355.34,356.4,352.77,354.39,22359087
2022-10-04,MSFT,355.87,355.67,345.84,351.35,34879127
2022-10-05,MSFT,351.9,358.02,349.77,353.78,23780201
2022-10-06,MSFT,355.11,349.39,345.21,346.7,35410582
2022-10-07,MSFT,343.31,352.06,347.52,350.04,26593868
2022-10-10,MSFT,349.22,353.23,350.32,351.96,24344772
2022-10-11,MSFT,353.8,354.87,348.67,351.05,26215267
2022-10-12,MSFT,351.89,356.01,351.62,353.75,16968978
2022-10-13,MSFT,356.84,353.69,350.87,351.93,27668621
2022-10-14,MSFT,354.76,350.16,346.18,348.44,32253695
2022-10-17,MSFT,348.93,355.39,348.14,351.64,33653967
2022-10-18,MSFT,351.23,360.43,350.62,355.12,16663548
2022-10-19,MSFT,353.51,354.07,350.83,352.5,15850194
2022-10-20,MSFT,351.71,355.15,345.58,349.43,21281332
2022-10-21,MSFT,348.76,353.8,345.19,348.63,37874366
2022-10-24,MSFT,347.65,351.73,339.37,345.82,26713483
2022-10-25,MSFT,344.32,357.06,352.61,354.43,19815555
2022-10-26,MSFT,355.11,360.87,352.04,356.41,16167353
2022-10-27,MSFT,359.27,361.79,352.47,356.71,20362175
2022-10-28,MSFT,358.28,355.81,345.59,351.71,19953618
2022-10-31,MSFT,351.18,361.21,350.03,356.04,33100922
2022-11-01,MSFT,357.75,354.54,351.44,352.84,33873706
2022-11-02,MSFT,353.41,354.07,345.19,349.43,18245258
2022-11-03,MSFT,349.37,360.44,350.64,353.92,31337819
2022-11-04,MSFT,353.75,357.98,354.62,356.3,30389674
2022-11-07,MSFT,355.96,345.28,340.86,342.72,17548554
2022-11-08,MSFT,343.78,346.31,335.81,342.08,24379197
2022-11-09,MSFT,342.3,344.19,340.91,342.95,27691397
2022-11-10,MSFT,341.77,344.16,338.45,341.33,26254737
2022-11-11,MSFT,340.07,345.21,339.11,342.39,14964990
2022-11-14,MSFT,342.89,336.97,327.83,332.97,26003484
2022-11-15,MSFT,333.64,320.01,317.17,318.64,30257839
2022-11-16,MSFT,318.17,318.42,310.84,313.96,40155285
2022-11-17,MSFT,312.29,318.66,311.73,315.55,20455227
2022-11-18,MSFT,317.41,302.98,297.39,300.1,21226276
2022-11-21,MSFT,301.57,297.92,294.03,296.32,23481568
2022-11-22,MSFT,293.53,288.67,285.78,287.65,27282367
2022-11-23,MSFT,289.47,287.89,284.37,286.72,25738325
2022-11-24,MSFT,286.44,296.98,294.91,295.87,29969141
2022-11-25,MSFT,296.14,300.35,291.9,295.04,17837801
2022-11-28,MSFT,296.62,296.55,292.65,294.71,28160827
2022-11-29,MSFT,297.01,301.24,296.96,298.81,20009581
2022-11-30,MSFT,300.22,303.95,295.39,299.08,23947780
2022-12-01,MSFT,299.43,300.35,296.09,298.25,41732487
2022-12-02,MSFT,296.31,304.5,301.53,302.81,16434831
2022-12-05,MSFT,299.91,307.44,301.21,305.25,22989453
2022-12-06,MSFT,306.52,309.79,303.23,306.82,17055659
2022-12-07,MSFT,308.77,309.85,301.51,306.33,26174776
2022-12-08,MSFT,305.16,307.65,301.45,304.85,34238327
2022-12-09,MSFT,304.46,312.6,306.36,309.47,26305350
2022-12-12,MSFT,308.65,310.52,304.11,308.01,24139779
2022-12-13,MSFT,307.16,317.02,311.35,314.23,37240486
2022-12-14,MSFT,315.83,312.74,306.38,309.27,27605818
2022-12-15,MSFT,309.59,319.9,313.93,316.52,31968327
2022-12-16,MSFT,316.18,321.66,316.68,319.07,30983445
2022-12-19,MSFT,323.08,316.59,310.87,314.43,10548711
2022-12-20,MSFT,312.3,320.84,314.06,317.15,24431546
2022-12-21,MSFT,317.97,316.11,313.18,314.1,18091703
2022-12-22,MSFT,312.54,317.83,311.25,314.45,19493493
2022-12-23,MSFT,314.22,313.78,310.92,312.23,38910014
2022-12-26,MSFT,312.45,315.06,307.77,311.77,22341236
2022-12-27,MSFT,313.01,319.75,313.76,316.61,44108225
2022-12-28,MSFT,316.22,322.11,316.53,319.39,16388326
2022-12-29,MSFT,318.84,315.19,311.97,313.97,18061355
2022-12-30,MSFT,313.55,312.23,305.84,308.91,31424285
2023-01-02,MSFT,307.34,313.17,307.49,310.42,22566451
2023-01-03,MSFT,311.34,315.19,310.66,312.28,27414553
2023-01-04,MSFT,312.7,311.26,307.8,309.17,24171730
2023-01-05,MSFT,309.8,321.54,314.18,317.2,23953224
2023-01-06,MSFT,317.09,323.81,319.74,321.48,22819262
2023-01-09,MSFT,321.19,323.96,315.59,318.51,26383104
2023-01-10,MSFT,320.28,320.17,310.5,315.1,30306654
2023-01-11,MSFT,316.62,314.93,312.61,314.16,40577043
2023-01-12,MSFT,316.26,315.79,308.06,312.7,23526373
2023-01-13,MSFT,313.25,320.76,316.27,319.14,22215368
2023-01-16,MSFT,321.18,326.18,323.05,324.32,21373190
2023-01-17,MSFT,323.68,329.6,322.11,324.69,38853998
2023-01-18,MSFT,324.38,330.96,327.1,328.37,30752561
2023-01-19,MSFT,330.22,336.9,327.88,332.85,14142236
2023-01-20,MSFT,334.17,338.21,328.75,333.35,13956419
2023-01-23,MSFT,332.89,337.01,333.92,335.67,19489160
2023-01-24,MSFT,334.01,342.97,335.03,339.02,26787074
2023-01-25,MSFT,338.7,345.72,338.46,341.84,24750230
2023-01-26,MSFT,340.73,340.33,335.25,337.87,29174918
2023-01-27,MSFT,340.62,338.87,331.25,334.48,23718202
2023-01-30,MSFT,335.68,337.44,327.17,333.16,38019586
2023-01-31,MSFT,331.95,332.36,326.81,329.67,31516437
2023-02-01,MSFT,328.04,325.08,319.7,322.3,25588647
2023-02-02,MSFT,321.11,327.84,323.03,325.94,35250427
2023-02-03,MSFT,325.08,330.98,325.03,327.92,15244274
2023-02-06,MSFT,327.66,322.9,319.0,321.26,24370013
2023-02-07,MSFT,322.95,322.85,316.97,320.23,26052911
2023-02-08,MSFT,318.77,323.79,315.72,319.49,29948725
2023-02-09,MSFT,322.95,325.33,317.72,320.6,14944241
2023-02-10,MSFT,319.17,317.44,314.41,315.37,23121288
2023-02-13,MSFT,313.27,310.97,307.05,308.9,28191318
2023-02-14,MSFT,311.36,312.54,310.71,311.62,28847532
2023-02-15,MSFT,313.57,307.49,301.71,304.36,35684441
2023-02-16,MSFT,304.1,307.17,298.92,303.43,31416317
2023-02-17,MSFT,303.98,304.04,299.41,302.05,24547794
2023-02-20,MSFT,302.63,304.82,296.72,301.64,30611261
2023-02-21,MSFT,301.84,307.08,298.98,303.03,23534483
2023-02-22,MSFT,301.17,315.26,305.89,310.94,26125399
2023-02-23,MSFT,307.29,306.76,299.83,303.38,31731711
2023-02-24,MSFT,302.17,310.27,305.13,307.78,24662542
2023-02-27,MSFT,310.42,299.28,292.91,296.01,27867823
2023-02-28,MSFT,298.61,306.02,297.39,302.76,33357027
2023-03-01,MSFT,302.39,295.5,291.22,293.35,30954713
2023-03-02,MSFT,292.02,306.78,303.02,305.0,36194869
2023-03-03,MSFT,305.41,304.89,301.0,303.32,50270092
2023-03-06,MSFT,303.95,313.72,304.9,309.73,30869052
2023-03-07,MSFT,310.61,316.67,313.69,315.25,21769024
2023-03-08,MSFT,311.48,317.82,307.47,313.27,29149062
2023-03-09,MSFT,317.95,314.76,309.12,311.69,28775414
2023-03-10,MSFT,313.35,310.92,302.79,307.79,30051994
2023-03-13,MSFT,307.5,315.01,310.18,311.81,39149227
2023-03-14,MSFT,310.75,316.17,303.86,309.92,15084117
2023-03-15,MSFT,311.37,307.96,304.7,306.13,39370910
2023-03-16,MSFT,306.85,310.78,306.96,308.91,43553971
2023-03-17,MSFT,309.05,308.2,298.78,304.76,29645105
2023-03-20,MSFT,305.42,305.75,300.42,303.36,29859897
2023-03-21,MSFT,303.2,305.61,301.26,304.05,23251796
2023-03-22,MSFT,304.63,304.1,295.34,301.17,25047474
2023-03-23,MSFT,302.2,301.73,295.3,299.02,30823009
2023-03-24,MSFT,299.51,308.25,305.28,306.52,30233226
2023-03-27,MSFT,306.94,309.82,303.26,305.72,31034166
2023-03-28,MSFT,307.73,305.79,301.57,304.17,30170855
2023-03-29,MSFT,301.88,306.16,301.03,303.51,32733297
2023-03-30,MSFT,302.37,310.1,301.13,305.87,31654186
2023-03-31,MSFT,305.91,302.19,299.03,301.11,18385663
2023-04-03,MSFT,300.07,305.99,300.14,303.32,32090378
2023-04-04,MSFT,302.76,306.11,303.21,304.73,43660849
2023-04-05,MSFT,306.58,301.98,293.4,296.44,24801094
2023-04-06,MSFT,296.23,308.94,301.98,305.11,39201688
2023-04-07,MSFT,302.48,314.72,309.94,312.4,18985722
2023-04-10,MSFT,311.77,313.93,305.27,308.67,24777773
2023-04-11,MSFT,308.75,306.87,297.92,303.44,20625504
2023-04-12,MSFT,303.5,307.61,302.24,304.71,37812593
2023-04-13,MSFT,305.51,304.22,294.25,298.12,40895449
2023-04-14,MSFT,298.79,307.35,301.94,304.77,24266989
2023-04-17,MSFT,304.57,304.89,300.3,302.71,35523494
2023-04-18,MSFT,301.01,312.41,307.59,310.73,41020166
2023-04-19,MSFT,310.08,308.02,305.26,306.9,24754323
2023-04-20,MSFT,306.0,309.16,303.16,306.54,25992325
2023-04-21,MSFT,306.13,316.45,310.89,312.9,31154554
2023-04-24,MSFT,313.92,317.09,306.84,311.5,19416329
2023-04-25,MSFT,312.09,315.9,310.45,313.02,25839520
2023-04-26,MSFT,314.24,320.04,316.03,318.64,47546679
2023-04-27,MSFT,318.06,318.17,312.66,316.05,21517612
2023-04-28,MSFT,318.3,311.14,308.84,310.01,32298593
2023-05-01,MSFT,311.0,309.53,296.81,303.15,29254024
2023-05-02,MSFT,303.31,310.78,303.4,306.13,23801439
2023-05-03,MSFT,307.0,312.24,305.59,308.19,26718931
2023-05-04,MSFT,307.21,317.82,308.77,313.57,42294700
2023-05-05,MSFT,310.45,314.64,309.59,312.41,29516663
2023-05-08,MSFT,311.51,307.0,303.3,305.63,30932933
2023-05-09,MSFT,306.71,296.67,291.34,294.69,40412312
2023-05-10,MSFT,294.8,312.03,305.25,308.48,22920981
2023-05-11,MSFT,308.28,313.18,309.47,311.24,18261615
2023-05-12,MSFT,309.99,313.41,311.27,312.09,42494728
2023-05-15,MSFT,309.21,316.76,309.73,313.65,26045170
2023-05-16,MSFT,315.76,309.13,304.93,306.84,32686301
2023-05-17,MSFT,306.54,306.51,301.04,303.2,19889203
2023-05-18,MSFT,302.59,313.14,310.58,311.82,28090563
2023-05-19,MSFT,310.84,319.53,311.96,315.26,17989639
2023-05-22,MSFT,317.13,313.97,308.52,311.68,25482648
2023-05-23,MSFT,312.97,310.75,301.81,305.89,20583687
2023-05-24,MSFT,304.49,305.87,300.36,303.6,19212853
2023-05-25,MSFT,305.27,303.84,300.78,302.27,22826885
2023-05-26,MSFT,302.06,316.52,307.62,312.37,12564289
2023-05-29,MSFT,311.47,314.8,308.25,311.63,17652988
2023-05-30,MSFT,311.2,308.19,303.81,306.03,31614000
2023-05-31,MSFT,304.89,311.24,299.74,305.92,27748332
2023-06-01,MSFT,304.01,312.05,302.41,307.38,18112815
2023-06-02,MSFT,308.51,303.65,299.93,301.42,29466024
2023-06-05,MSFT,301.11,305.95,300.82,303.52,19209633
2023-06-06,MSFT,304.4,312.31,306.85,309.53,31045845
2023-06-07,MSFT,309.95,313.64,308.24,310.39,24147578
2023-06-08,MSFT,311.2,310.39,303.19,306.7,22676720
2023-06-09,MSFT,303.74,307.8,299.68,304.34,24326267
2023-06-12,MSFT,303.09,298.96,294.39,296.67,53878653
2023-06-13,MSFT,297.46,301.83,292.86,296.22,19910263
2023-06-14,MSFT,294.43,301.29,293.34,297.84,26758265
2023-06-15,MSFT,298.37,295.82,291.81,293.84,31604086
2023-06-16,MSFT,291.91,309.3,298.2,303.14,18730476
2023-06-19,MSFT,303.16,310.36,305.06,307.12,15496256
2023-06-20,MSFT,309.46,301.13,296.81,298.75,20874877
2023-06-21,MSFT,299.84,294.4,288.66,290.7,31397076
2023-06-22,MSFT,288.16,289.42,280.54,286.4,22562174
2023-06-23,MSFT,287.54,296.42,291.47,293.75,23325426
2023-06-26,MSFT,296.28,299.83,295.11,298.08,32855091
2023-06-27,MSFT,302.02,309.36,303.77,305.98,19628309
2023-06-28,MSFT,306.67,312.33,300.86,306.21,24343119
2023-06-29,MSFT,304.24,306.48,303.79,305.38,15874650
2023-06-30,MSFT,306.01,302.06,297.44,299.62,27524913
2023-07-03,MSFT,301.88,305.99,297.41,301.45,26781944
2023-07-04,MSFT,301.18,303.42,296.37,300.7,31738698
2023-07-05,MSFT,302.18,303.04,298.25,299.77,17730724
2023-07-06,MSFT,298.58,310.29,306.09,307.68,23601483
2023-07-07,MSFT,308.23,311.06,303.64,307.25,17036101
2023-07-10,MSFT,303.64,318.79,311.34,313.95,23220692
2023-07-11,MSFT,312.54,308.35,304.4,306.37,38994173
2023-07-12,MSFT,306.37,323.21,314.24,319.81,22706472
2023-07-13,MSFT,319.26,319.39,316.94,318.13,16594973
2023-07-14,MSFT,316.17,326.38,317.21,321.88,20387297
2023-07-17,MSFT,321.12,327.48,324.57,326.49,15418842
2023-07-18,MSFT,327.0,328.37,318.57,324.14,16947900
2023-07-19,MSFT,324.0,330.37,327.61,328.54,30574670
2023-07-20,MSFT,328.63,334.61,331.37,333.27,16199669
2023-07-21,MSFT,334.42,332.07,327.68,329.74,27455716
2023-07-24,MSFT,329.21,328.39,324.43,326.32,25193817
2023-07-25,MSFT,328.41,328.6,323.33,326.74,21315134
2023-07-26,MSFT,325.21,329.17,321.11,326.34,26764618
2023-07-27,MSFT,329.31,337.22,330.31,333.78,18870075
2023-07-28,MSFT,335.53,341.44,335.24,337.69,32173049
2023-07-31,MSFT,337.12,339.83,333.41,337.51,20274698
2023-08-01,MSFT,337.05,344.26,338.42,340.95,22263882
2023-08-02,MSFT,341.28,335.84,324.86,330.33,21483184
2023-08-03,MSFT,331.27,328.48,326.12,327.34,30744708
2023-08-04,MSFT,329.03,332.25,327.46,329.02,29435722
2023-08-07,MSFT,326.94,337.38,333.08,335.05,11385783
2023-08-08,MSFT,335.74,337.68,333.27,336.3,26981426
2023-08-09,MSFT,332.94,349.41,341.79,344.32,14812893
2023-08-10,MSFT,344.03,350.82,346.82,349.26,22566788
2023-08-11,MSFT,351.66,348.81,345.18,346.79,24201717
2023-08-14,MSFT,344.47,349.74,343.33,346.23,22494219
2023-08-15,MSFT,343.62,351.01,346.8,348.67,29052995
2023-08-16,MSFT,349.04,351.33,343.25,346.42,31028272
2023-08-17,MSFT,348.69,359.06,351.77,355.09,19822865
2023-08-18,MSFT,355.63,356.22,344.94,349.15,19607981
2023-08-21,MSFT,346.01,353.95,346.84,351.1,24731678
2023-08-22,MSFT,348.31,357.25,354.14,355.4,15732933
2023-08-23,MSFT,355.56,358.06,347.37,353.86,21666828
2023-08-24,MSFT,351.89,353.24,346.92,351.07,37460954
2023-08-25,MSFT,351.3,352.74,348.45,350.86,15910601
2023-08-28,MSFT,351.19,361.29,351.53,355.59,22574943
2023-08-29,MSFT,354.76,358.03,346.93,353.01,20930042
2023-08-30,MSFT,356.03,348.99,345.45,347.32,45625017
2023-08-31,MSFT,348.29,357.85,350.31,353.88,21274676
2023-09-01,MSFT,355.9,358.89,354.15,356.32,21648421
2023-09-04,MSFT,357.87,365.59,357.06,362.23,18350307
2023-09-05,MSFT,361.98,372.27,362.15,366.81,25070011
2023-09-06,MSFT,366.47,383.82,377.03,379.84,27110631
2023-09-07,MSFT,379.31,393.73,381.57,386.8,19165846
2023-09-08,MSFT,388.05,384.88,381.23,382.64,33632493
2023-09-11,MSFT,381.47,390.91,381.93,385.71,27117923
2023-09-12,MSFT,388.86,386.18,374.61,382.57,32279927
2023-09-13,MSFT,381.22,384.65,376.4,380.07,22656236
2023-09-14,MSFT,380.45,373.62,370.73,371.92,26892061
2023-09-15,MSFT,371.52,372.86,368.09,370.47,23451791
2023-09-18,MSFT,369.68,375.39,372.17,373.88,38713186
2023-09-19,MSFT,377.72,378.34,369.43,373.72,25887366
2023-09-20,MSFT,372.94,372.97,363.73,367.52,25065740
2023-09-21,MSFT,366.99,361.85,355.32,359.02,21788955
2023-09-22,MSFT,357.89,372.96,368.64,371.38,21414895
2023-09-25,MSFT,371.45,377.15,371.46,373.51,26848029
2023-09-26,MSFT,373.33,371.98,364.03,368.91,31968532
2023-09-27,MSFT,366.96,375.49,368.3,371.82,20358701
2023-09-28,MSFT,371.08,387.02,382.69,385.09,25967600
2023-09-29,MSFT,386.2,394.89,382.38,389.1,26420141
2023-10-02,MSFT,390.99,374.37,370.18,372.61,27837523
2023-10-03,MSFT,372.66,392.82,384.78,388.74,14978665
2023-10-04,MSFT,388.84,382.2,374.45,377.8,18943408
2023-10-05,MSFT,377.16,379.27,375.1,376.8,16595348
2023-10-06,MSFT,375.91,374.65,366.07,370.35,25247853
2023-10-09,MSFT,368.74,370.52,361.29,366.28,19078915
2023-10-10,MSFT,363.58,372.74,365.87,368.14,21541977
2023-10-11,MSFT,366.92,363.04,350.17,356.54,17471861
2023-10-12,MSFT,358.06,360.37,352.07,356.24,22151492
2023-10-13,MSFT,355.53,366.16,361.15,362.95,17843597
2023-10-16,MSFT,362.36,365.56,351.32,358.37,31382435
2023-10-17,MSFT,357.75,358.08,344.49,350.82,28865416
2023-10-18,MSFT,352.88,351.44,348.75,350.26,26152495
2023-10-19,MSFT,348.72,355.96,343.24,348.6,22834972
2023-10-20,MSFT,349.06,350.81,339.72,345.55,13566042
2023-10-23,MSFT,345.44,341.24,336.92,339.35,21789186
2023-10-24,MSFT,339.45,345.54,339.49,342.33,19894411
2023-10-25,MSFT,342.73,347.07,344.08,345.76,26925077
2023-10-26,MSFT,345.86,344.82,335.44,340.21,30107911
2023-10-27,MSFT,341.48,341.11,328.5,335.47,27557249
2023-10-30,MSFT,335.43,338.52,334.57,336.4,36517343
2023-10-31,MSFT,339.17,335.1,328.21,331.52,21081198
2023-11-01,MSFT,331.59,334.22,329.79,332.65,20820603
2023-11-02,MSFT,329.97,344.14,338.51,340.63,34132134
2023-11-03,MSFT,341.66,345.38,336.17,340.51,26278227
2023-11-06,MSFT,341.14,336.66,331.95,334.26,23214479
2023-11-07,MSFT,334.31,339.05,332.93,336.53,43503098
2023-11-08,MSFT,336.12,337.63,332.55,335.79,29731140
2023-11-09,MSFT,332.43,338.65,332.4,335.19,23610996
2023-11-10,MSFT,332.11,342.4,332.83,337.91,20350233
2023-11-13,MSFT,340.54,347.41,338.36,341.81,37219381
2023-11-14,MSFT,340.86,345.72,338.58,342.2,26601694
2023-11-15,MSFT,343.76,346.59,338.55,342.08,25184554
2023-11-16,MSFT,339.49,357.14,350.98,353.59,30623226
2023-11-17,MSFT,351.84,363.52,354.62,360.55,32554062
2023-11-20,MSFT,361.7,370.68,360.72,365.53,29483677
2023-11-21,MSFT,365.35,371.7,361.94,366.5,32592053
2023-11-22,MSFT,367.43,362.64,358.93,360.95,28625219
2023-11-23,MSFT,360.93,369.37,365.83,367.64,29528119
2023-11-24,MSFT,367.27,375.12,360.85,368.69,20073177
2023-11-27,MSFT,367.5,367.03,364.15,365.57,43033633
2023-11-28,MSFT,363.51,367.62,357.16,364.39,17266579
2023-11-29,MSFT,366.8,363.5,355.63,359.1,27431421
2023-11-30,MSFT,361.76,368.76,359.06,365.34,16740747
2023-12-01,MSFT,363.55,373.22,365.96,369.51,24274761
2023-12-04,MSFT,367.58,377.16,367.41,370.79,21062363
2023-12-05,MSFT,370.18,377.22,364.53,370.76,26039186
2023-12-06,MSFT,371.35,370.36,364.3,367.02,27699188
2023-12-07,MSFT,366.71,356.92,351.16,355.12,18764667
2023-12-08,MSFT,355.96,348.88,346.57,347.51,24780362
2023-12-11,MSFT,347.43,345.62,341.75,343.67,37976900
2023-12-12,MSFT,343.49,345.84,332.2,339.08,16864255
2023-12-13,MSFT,342.94,343.69,338.06,340.83,19349366
2023-12-14,MSFT,339.98,349.5,342.09,345.41,32365797
2023-12-15,MSFT,348.09,349.07,341.24,344.92,25588480
2023-12-18,MSFT,347.28,355.2,350.87,352.87,26159758
2023-12-19,MSFT,353.71,354.3,341.66,348.75,33973014
2023-12-20,MSFT,345.57,350.3,347.21,348.21,19700720
2023-12-21,MSFT,348.26,351.0,344.28,348.13,21393245
2023-12-22,MSFT,347.29,357.21,352.22,354.38,20616325
2023-12-25,MSFT,354.42,357.43,353.2,355.18,22520250
2023-12-26,MSFT,353.4,358.38,353.04,356.14,37364925
2023-12-27,MSFT,357.42,350.79,341.86,347.19,15007525
2023-12-28,MSFT,348.8,343.63,340.9,342.5,17472184
2023-12-29,MSFT,344.4,353.04,344.98,348.67,16596152
2024-01-01,MSFT,348.04,341.48,335.0,337.66,38068379
2024-01-02,MSFT,335.97,346.72,342.78,345.08,20791741
2024-01-03,MSFT,345.65,350.11,346.32,348.01,22666175
2024-01-04,MSFT,350.9,345.85,342.03,344.14,15401818
2024-01-05,MSFT,344.25,344.92,335.8,339.86,23107564
2024-01-08,MSFT,340.59,355.08,345.36,350.37,32421842
